NOM_ENT,NOM_MUN,COM_ID,dec_lon,dec_lat,NOM_LOC,GRAPROES,por_menor,por_salud,LOC,PC1,PCA_norm,region
Campeche,Carmen,4_3_1,-91.83645,18.637789444444444,Ciudad del Carmen,11,0.22983925788807663,0.7574174588732365,35,1.5345872139788963,0.6473772197489802,Golfo de México y Caribe
Campeche,Carmen,4_3_5,-92.28904861111111,18.622946666666667,Nuevo Progreso,9.05,0.27687048993543484,0.7662362324344854,36,0.6443469454513197,0.5607171266408142,Golfo de México y Caribe
Campeche,Carmen,4_3_6,-92.10385027777777,18.61923416666667,Atasta,8.08,0.25147492625368734,0.7488938053097345,37,0.3974006480587359,0.5366782352523651,Golfo de México y Caribe
Campeche,Carmen,4_3_7,-91.62666444444444,18.733713611111114,Santa Isabel,4.5,0.42857142857142855,1,38,-1.259031161109435,0.3754335242629802,Golfo de México y Caribe
Campeche,Carmen,4_3_13,-91.93906083333334,18.620912222222223,Puerto Rico,8.16,0.3210059171597633,0.8505917159763313,39,0.2706276679876539,0.5243375687548472,Golfo de México y Caribe
Campeche,Carmen,4_3_16,-91.88440833333334,18.563358611111113,El Playaso,7.29,0.125,1,40,1.1707614773597883,0.6119607447531827,Golfo de México y Caribe
Campeche,Carmen,4_3_31,-91.54568555555555,18.323047222222222,Santa Rita,6.62,0.3308270676691729,0.5827067669172933,41,-0.7850646169574091,0.4215716133816684,Golfo de México y Caribe
Campeche,Carmen,4_3_55,-91.69791027777778,18.698909166666667,Bahamita [Jaibera],7.68,0.22641509433962265,0.7358490566037735,42,0.35519671704488787,0.5325699099827839,Golfo de México y Caribe
Campeche,Carmen,4_3_64,-90.9442375,18.899880833333334,Ignacio Gutiérrez,6.7,0.3661814109742441,0.8230683090705487,43,-0.5037810485954537,0.44895305307363076,Golfo de México y Caribe
Campeche,Carmen,4_3_65,-90.97165277777778,18.71869222222222,José María Pino Suárez,7.28,0.29464285714285715,0.7619047619047619,44,-0.06585571270768721,0.4915827247747633,Golfo de México y Caribe
Campeche,Carmen,4_3_82,-91.27816694444445,18.857086666666667,Calax,6.57,0.3897058823529412,0.7867647058823529,45,-0.7259026197050136,0.42733071502154085,Golfo de México y Caribe
Campeche,Carmen,4_3_101,-92.22438666666667,18.61777916666667,San Antonio Cárdenas,8.42,0.2796352583586626,0.6424229266174555,46,0.19345105305752786,0.5168248411552748,Golfo de México y Caribe
Campeche,Carmen,4_3_118,-92.46523861111112,18.645004166666666,Nuevo Campechito,8.23,0.32127659574468087,0.6723404255319149,47,-0.019984091687818603,0.49604807990319316,Golfo de México y Caribe
Campeche,Carmen,4_3_199,-91.4834563888889,18.78302083333333,Isla Aguada,8.14,0.2952755905511811,0.7112860892388452,48,0.14194611775675925,0.5118111132365445,Golfo de México y Caribe
Campeche,Carmen,4_3_262,-92.31144638888888,18.664831944444444,Colonia Emiliano Zapata,8.18,0.3156808803301238,0.5020632737276479,49,-0.31026013975945327,0.46779127076720073,Golfo de México y Caribe
Campeche,Carmen,4_3_364,-90.97648666666667,18.69601638888889,Independencia,6.93,0.31376975169300225,0.600451467268623,50,-0.563865848820879,0.44310412153683,Golfo de México y Caribe
Campeche,Carmen,4_3_450,-91.09333444444444,19.021427222222222,Nohan,3.42,0.52,0.44,51,-3.060040276674949,0.2001149915462944,Golfo de México y Caribe
Campeche,Carmen,4_3_611,-91.0104275,18.825222222222223,Checubul,6.85,0.28716216216216217,0.7421171171171171,52,-0.21474816346630576,0.4770888469959183,Golfo de México y Caribe
Campeche,Carmen,4_3_612,-91.05597055555555,18.7295125,La Cristalina,5.83,0.3012345679012346,0.9037037037037037,53,-0.3536115912237763,0.4635712405651452,Golfo de México y Caribe
Campeche,Carmen,4_3_613,-90.96762944444444,18.740636666666667,Nicolás Bravo,6.74,0.2994011976047904,0.7245508982035929,54,-0.3427602723787887,0.46462755798269856,Golfo de México y Caribe
Campeche,Carmen,4_3_614,-91.180515,18.97464472222222,Sabancuy,7.84,0.28951446280991733,0.7277892561983471,55,0.09401230530519386,0.5071450148842958,Golfo de México y Caribe
Campeche,Carmen,4_3_733,-91.22076750000001,18.58006111111111,Bella Palizada,1.73,0.21428571428571427,0.5714285714285714,56,-1.9510633390207346,0.30806792073795564,Golfo de México y Caribe
Campeche,Carmen,4_3_756,-91.13769,18.465235,La Bretaña,11.17,0,0.3333333333333333,57,1.9504258812450297,0.6878568732731484,Golfo de México y Caribe
Campeche,Carmen,4_3_760,-91.10644666666666,18.50552111111111,Buena Vista (Las Arboleras),5.6,0.2857142857142857,1,58,-0.1898633037303079,0.4795112539998971,Golfo de México y Caribe
Campeche,Carmen,4_3_811,-91.53605944444445,18.204699166666664,Centauro del Norte,7.11,0.328,0.712,59,-0.37305047566541133,0.46167896991059804,Golfo de México y Caribe
Campeche,Carmen,4_3_830,-91.12035527777778,18.487335277777778,La Nueva Esperanza,6.69,0.37630662020905925,0.6480836236933798,60,-0.8638334587364151,0.4139038910780243,Golfo de México y Caribe
Campeche,Carmen,4_3_1138,-91.08146527777778,18.715274444444443,Los Manantiales,6.34,0.32558139534883723,0.8449612403100775,61,-0.3959700571477386,0.45944787215477106,Golfo de México y Caribe
Campeche,Carmen,4_3_1167,-90.97578277777778,18.841536944444442,Mina de Oro,8,0.3333333333333333,0.5,62,-0.46137728387421706,0.45308083107782837,Golfo de México y Caribe
Campeche,Carmen,4_3_1285,-91.24391222222222,18.55384861111111,Polboxal,6.86,0.36363636363636365,0.8181818181818182,63,-0.44436770393931896,0.45473662202887927,Golfo de México y Caribe
Campeche,Carmen,4_3_1340,-92.42929833333334,18.64925472222222,El Recuerdo,9.14,0.36363636363636365,0.36363636363636365,64,-0.44921824016248224,0.45426444846452335,Golfo de México y Caribe
Campeche,Carmen,4_3_1351,-92.42596305555556,18.518193333333333,Ribera de San Francisco,5.88,0.3055555555555556,0.4027777777777778,65,-1.2385482777545,0.37742742258618034,Golfo de México y Caribe
Campeche,Carmen,4_3_1404,-91.67292416666668,18.712330555555553,San Benito,6.9,0.2857142857142857,1,66,0.26351619682251404,0.5236453053568699,Golfo de México y Caribe
Campeche,Carmen,4_3_1539,-91.68246083333334,18.34293361111111,Santa Cruz,4.5,0.3939393939393939,0.31313131313131315,67,-2.3017415032509065,0.2739312910689215,Golfo de México y Caribe
Campeche,Carmen,4_3_1717,-91.96363027777778,18.599926944444444,Pinzón,0,0.2857142857142857,0,68,-3.9029012356280024,0.11806701892321923,Golfo de México y Caribe
Campeche,Carmen,4_3_1722,-92.43622,18.64663861111111,La Envidia,4.14,0,0,69,-1.0879838046601529,0.3920840627297663,Golfo de México y Caribe
Campeche,Carmen,4_3_1776,-90.96668,18.863221388888892,Oxcabal,7.17,0.3226221079691517,0.8817480719794345,70,-0.02755822837519417,0.4953107785096855,Golfo de México y Caribe
Campeche,Carmen,4_3_1830,-91.74493111111111,18.673165555555556,El Fénix (Ecoparque),13.29,0,0.14285714285714285,71,2.3545415930079168,0.7271953602478698,Golfo de México y Caribe
Campeche,Carmen,4_3_1843,-91.68552333333334,18.704876388888888,Cocodrilos Maya,7.36,0.47619047619047616,0.9047619047619048,72,-0.6577300900996639,0.43396694343298997,Golfo de México y Caribe
Campeche,Carmen,4_3_1847,-91.6205825,18.73300972222222,Ensenada Grande,8.79,0.2222222222222222,0.6111111111111112,73,0.5428926054586967,0.5508410933262013,Golfo de México y Caribe
Campeche,Carmen,4_3_2044,-91.185185,18.400360555555554,San Manuel,7.13,0.4666666666666667,1,74,-0.5246199692699595,0.4469244964358668,Golfo de México y Caribe
Campeche,Carmen,4_3_2221,-92.38026972222221,18.47571083333333,Ribera Media San Francisco,5.11,0.32142857142857145,0.42857142857142855,75,-1.5378621451978152,0.34829083043437353,Golfo de México y Caribe
Campeche,Carmen,4_3_2222,-92.35736694444444,18.444645833333333,Ribera Alta San Francisco,4.5,0.2727272727272727,0.2727272727272727,76,-1.7911838673438738,0.32363132579995885,Golfo de México y Caribe
Campeche,Carmen,4_3_2248,-91.57756888888889,18.3323875,Generalísimo Morelos,7.7,0.12307692307692308,0.6153846153846154,77,0.6460485974655795,0.5608827732951015,Golfo de México y Caribe
Campeche,Carmen,4_3_2249,-91.58277777777778,18.333888888888886,Valle de Solidaridad,8.6,0.23076923076923078,0.6153846153846154,78,0.4431357376677896,0.5411302997836475,Golfo de México y Caribe
Campeche,Carmen,4_3_2250,-91.58341916666666,18.336092777777775,Murallas de Campeche,6.26,0.3418803418803419,0.7777777777777778,79,-0.6203294242316977,0.43760769672286987,Golfo de México y Caribe
Campeche,Carmen,4_3_2251,-91.61011111111111,18.323529166666667,Fernando Foglio Miramontes,6.78,0.3668639053254438,0.7692307692307693,80,-0.5739109758685426,0.4421262825466059,Golfo de México y Caribe
Campeche,Carmen,4_3_2268,-91.64308194444445,18.255119166666667,Beraca,4.96,0.13793103448275862,0.7586206896551724,81,-0.1287192551710491,0.4854632976542687,Golfo de México y Caribe
Campeche,Carmen,4_3_2724,-91.54809305555555,18.76991,Careyes (Huarixe),4.56,0.3076923076923077,0.7692307692307693,82,-1.0641925759526323,0.39440001064612096,Golfo de México y Caribe
Campeche,Carmen,4_3_2978,-91.81754527777777,18.241426944444445,San Fernando,5.04,0.3783783783783784,0.5135135135135135,83,-1.6860644583617084,0.33386413383158925,Golfo de México y Caribe
Campeche,Carmen,4_3_3080,-91.80141305555556,18.217362499999997,El Zapote,6.61,0.38345864661654133,0.48120300751879697,84,-1.219767668628894,0.3792556136858089,Golfo de México y Caribe
Campeche,Carmen,4_3_3140,-91.81083333333333,18.223702777777778,San Joaquín,5.33,0.45454545454545453,0.45454545454545453,85,-2.054219366574433,0.29802623730876454,Golfo de México y Caribe
Campeche,Carmen,4_3_3155,-91.43635777777779,18.282495277777777,Juan de la Cabada Vera,6.22,0.36162361623616235,0.6309963099630996,86,-0.9873611668243774,0.40187913432101224,Golfo de México y Caribe
Campeche,Carmen,4_3_3191,-91.80814027777778,18.22189361111111,San José las Flores,5.82,0.26666666666666666,0.6666666666666666,87,-0.6084051838360602,0.43876845727197333,Golfo de México y Caribe
Campeche,Carmen,4_3_3194,-91.8042325,18.219829166666663,San Luis,6.57,0.25,0.5714285714285714,88,-0.4344813454211443,0.45569900575827715,Golfo de México y Caribe
Campeche,Carmen,4_3_3217,-91.51147833333333,18.21173861111111,El Aguacatal,7.37,0.2860310421286031,0.5720620842572062,89,-0.3272683860658452,0.46613560963769873,Golfo de México y Caribe
Campeche,Carmen,4_3_3230,-91.10432999999999,18.50486111111111,Don Paco,8.2,0.5,1,90,-0.31141287645323523,0.4676790580615482,Golfo de México y Caribe
Campeche,Carmen,4_3_3257,-91.24860111111111,18.30386138888889,El Recuerdo,6.75,0.4666666666666667,0.8,91,-1.0091499937963535,0.3997581094237312,Golfo de México y Caribe
Campeche,Carmen,4_3_3260,-91.19323111111112,18.386310833333333,Las Gemelas [Quinta],6.88,0.4666666666666667,0.9333333333333333,92,-0.7291429044209485,0.42701529076462164,Golfo de México y Caribe
Campeche,Carmen,4_3_3304,-90.91732916666668,18.670242222222225,Enrique Rodríguez Cano,6.36,0.30184804928131415,0.7885010266940452,93,-0.3744750624363339,0.46154029406479186,Golfo de México y Caribe
Campeche,Carmen,4_3_3318,-91.25021444444444,18.301783888888888,La Estrella,8,0.3888888888888889,0.8888888888888888,94,-0.04352414666459864,0.493756582396084,Golfo de México y Caribe
Campeche,Carmen,4_3_3333,-91.08939916666667,18.525034444444444,Mamantel (Pancho Villa),8.37,0.2822865208186309,0.8038108680310515,95,0.44733634214839707,0.5415392059950033,Golfo de México y Caribe
Campeche,Carmen,4_3_3354,-91.30681694444444,18.38753638888889,Ignacio Zaragoza,7.22,0.35400516795865633,0.9457364341085271,96,-0.048100043019495,0.4933111435430151,Golfo de México y Caribe
Campeche,Carmen,4_3_3395,-91.00171833333333,18.631106388888888,Licenciado Gustavo Díaz Ordaz (18 de Marzo),6.81,0.3129548762736536,0.8158660844250364,97,-0.2226721407770181,0.4763174905028346,Golfo de México y Caribe
Campeche,Carmen,4_3_3402,-91.09773861111111,18.541517222222225,Mamantel Pueblo (Mamantel Viejo),7.97,0.2716049382716049,0.7777777777777778,98,0.3132747293401732,0.5284890303751035,Golfo de México y Caribe
Campeche,Carmen,4_3_3407,-91.48493666666667,18.225160555555554,Mayalam [Rancho],9,0.375,0.375,99,-0.5325750293786791,0.4461501141998858,Golfo de México y Caribe
Campeche,Carmen,4_3_3420,-91.09376083333333,18.477594999999997,Nueva Chontalpa,6.48,0.2847682119205298,0.909933774834437,100,-0.03693849005941957,0.49439766057998497,Golfo de México y Caribe
Campeche,Carmen,4_3_3431,-91.16450694444445,18.428787222222223,Ojo de Agua de Cuyoc,6.29,0.2222222222222222,0.7777777777777778,101,-0.035654625300421905,0.49452263789620665,Golfo de México y Caribe
Campeche,Carmen,4_3_3452,-91.03307944444444,18.59779,Pital Nuevo,6.74,0.28874388254486133,0.7292006525285482,102,-0.28343457910375286,0.4704025945483039,Golfo de México y Caribe
Campeche,Carmen,4_3_3453,-91.12468638888888,18.550441111111112,Pital Viejo,5.68,0.33121019108280253,0.856687898089172,103,-0.6325195218128491,0.4364210564093201,Golfo de México y Caribe
Campeche,Carmen,4_3_3461,-91.41725583333334,18.2370925,El Porvenir,4.31,0.5294117647058824,0.9411764705882353,104,-1.9127347386195692,0.31179900345449507,Golfo de México y Caribe
Campeche,Carmen,4_3_3474,-91.2378475,18.399716388888887,Puerta Blanca,0.9,0.375,0,105,-4.017485025622569,0.10691290439856486,Golfo de México y Caribe
Campeche,Carmen,4_3_3511,-91.09252027777778,18.466702777777776,San Antonio,8.2,0.375,1,106,0.2884337916134309,0.5260708989420534,Golfo de México y Caribe
Campeche,Carmen,4_3_3514,-91.4141838888889,18.241468055555558,San Carlos,6.5,0.25,0.875,107,0.07539725622917645,0.5053329401633793,Golfo de México y Caribe
Campeche,Carmen,4_3_3531,-91.04972083333332,18.632291944444447,San Isidro,7.69,0.27008547008547007,0.7367521367521368,108,0.15070945439824893,0.5126641768376169,Golfo de México y Caribe
Campeche,Carmen,4_3_3533,-91.16236944444445,18.431961666666666,San Jorge de Coyoc,6.42,0.4666666666666667,0.5555555555555556,109,-1.5544653916646036,0.34667459385692745,Golfo de México y Caribe
Campeche,Carmen,4_3_3580,-91.18817361111111,18.395142222222223,Kilómetro 59,6.23,0.30864197530864196,0.9506172839506173,110,-0.1670879044147921,0.4817283163987063,Golfo de México y Caribe
Campeche,Carmen,4_3_3604,-91.12548361111111,18.479241944444443,Santa Lucía,6.14,0.125,0.25,111,-0.5503189125741701,0.4444228427831874,Golfo de México y Caribe
Campeche,Carmen,4_3_3644,-91.25654805555556,18.298106944444445,La Victoria,5.43,0.125,1,112,0.5220800381072894,0.548815102042437,Golfo de México y Caribe
Campeche,Carmen,4_3_3771,-91.71143944444445,18.691964444444444,Bahamita Beach,6.57,0.17647058823529413,0.8235294117647058,113,0.3620717899712451,0.5332391612860404,Golfo de México y Caribe
Campeche,Carmen,4_3_3781,-90.91179555555556,18.897827499999998,El Arca,5.21,0.3049645390070922,0.9645390070921985,114,-0.48066676141152004,0.4512031043803433,Golfo de México y Caribe
Campeche,Carmen,4_3_3804,-91.80188916666667,18.209982222222223,Los Coquitos,6,0,1,115,1.32071617949327,0.626558026979461,Golfo de México y Caribe
Campeche,Carmen,4_3_3848,-92.31906333333333,18.630900833333335,La Flor,5.55,0.21428571428571427,0.14285714285714285,116,-1.3731187764197619,0.3643277096702141,Golfo de México y Caribe
Campeche,Carmen,4_3_3884,-91.63012722222221,18.735503055555558,Las Gaviotas [Fraccionamiento],8,0.16666666666666666,0.3333333333333333,117,0.045081849397850426,0.5023818986620104,Golfo de México y Caribe
Campeche,Carmen,4_3_3885,-92.30367138888889,18.65972722222222,El Limonal,6.15,0.2702702702702703,0.918918918918919,118,-0.06664077634828369,0.49150630305964316,Golfo de México y Caribe
Campeche,Carmen,4_3_3904,-91.27056222222222,18.289503055555556,El Pedacito,5.73,0,1,119,1.2265527447630689,0.6173917240053205,Golfo de México y Caribe
Campeche,Carmen,4_3_3922,-91.02166666666666,18.611685833333336,El Amanecer,12.33,0.3333333333333333,0.1111111111111111,120,0.3642735500782841,0.5334534907683424,Golfo de México y Caribe
Campeche,Carmen,4_3_3932,-92.31640777777777,18.67188,El Regalo,4.91,0.08333333333333333,0.5,121,-0.3393321452087455,0.46496126769034185,Golfo de México y Caribe
Campeche,Carmen,4_3_3941,-91.09176444444444,18.46610361111111,El Sacrificio,6,0.4,1,122,-0.5987931583200622,0.43970413616184445,Golfo de México y Caribe
Campeche,Carmen,4_3_3982,-92.31147583333333,18.671741944444445,San Víctor,8.3,0.16666666666666666,1,123,1.3230535845875795,0.6267855607703547,Golfo de México y Caribe
Campeche,Carmen,4_3_4012,-91.78622916666666,18.185142777777777,Tumbo de la Montaña 2,6.35,0.2913907284768212,0.5761589403973509,124,-0.7015062944692708,0.4297055658243734,Golfo de México y Caribe
Campeche,Carmen,4_3_4098,-91.44533416666667,18.23128722222222,Los Tamarindos,3,0.375,0.125,125,-3.0651004373861648,0.19962241216758178,Golfo de México y Caribe
Campeche,Carmen,4_3_4184,-91.18479583333334,18.395290555555555,Las Golondrinas,7.43,0.36363636363636365,0.7272727272727273,126,-0.405579916520089,0.45851240412731187,Golfo de México y Caribe
Campeche,Carmen,4_3_4225,-91.31921055555556,18.276931944444442,Cerrito la Bonita,3.38,0.38461538461538464,0.8461538461538461,127,-1.7094720302723017,0.33158553283709236,Golfo de México y Caribe
Campeche,Carmen,4_3_4519,-91.68323000000001,18.7089775,Punta del Este [Fraccionamiento],18,0.5384615384615384,1,128,2.9218028452321394,0.7824151864816492,Golfo de México y Caribe
Campeche,Carmen,4_3_4564,-91.93530638888889,18.634301666666666,La Antorcha,7.67,0.256198347107438,0.7520661157024794,129,0.23732842768703655,0.52109606714354,Golfo de México y Caribe
Campeche,Carmen,4_3_4615,-92.31588972222222,18.62817777777778,Ninguno [Rancho],1.64,0.47619047619047616,0.5238095238095238,130,-3.323083147732432,0.1745091854474719,Golfo de México y Caribe
Campeche,Carmen,4_3_4634,-91.76782305555555,18.248491666666666,Río Verde 9 [Campo Menonita],8.4,0.375,0.59375,131,-0.35682304985982727,0.46325862237177423,Golfo de México y Caribe
Campeche,Carmen,4_3_4638,-91.56555388888889,18.762056944444446,Villa Vista Delfín,8.43,0.36363636363636365,0.7272727272727273,132,-0.056826454556379934,0.49246167440190625,Golfo de México y Caribe
Campeche,Carmen,4_3_4642,-92.4351463888889,18.647703888888888,San Juanito,7.36,0.21428571428571427,0.42857142857142855,133,-0.23901256886518424,0.4747268378783584,Golfo de México y Caribe
Campeche,Carmen,4_3_4644,-91.74787888888889,18.252304166666665,Río Verde 10 [Campo Menonita],6,0.5789473684210527,0.631578947368421,134,-2.105948904936893,0.2929906454922454,Golfo de México y Caribe
Campeche,Carmen,4_3_4645,-91.75734777777778,18.241966666666666,Río Verde 2 [Campo Menonita],5.87,0.40789473684210525,0.5263157894736842,135,-1.5157091560484133,0.35044730455735,Golfo de México y Caribe
Campeche,Carmen,4_3_4649,-91.73490444444444,18.249867222222225,Río Verde 3 [Campo Menonita],6.05,0.5227272727272727,0.7045454545454546,136,-1.6903013294080582,0.33345169726547974,Golfo de México y Caribe
Campeche,Carmen,4_3_4654,-91.72571305555556,18.238670000000003,Río Verde 4 [Campo Menonita],6,0.5,1,137,-1.0786704927733948,0.3929906634574404,Golfo de México y Caribe
Campeche,Champotón,4_4_1,-90.72389111111112,19.356218611111114,Champotón,9.19,0.27967261655353504,0.7219196066929244,138,0.601727576450711,0.5565683607217968,Golfo de México y Caribe
Campeche,Champotón,4_4_3,-90.56472944444444,19.193471944444443,López Mateos (La Desconfianza),7.94,0.26552462526766596,0.8715203426124197,139,0.4969788220065309,0.5463716339121785,Golfo de México y Caribe
Campeche,Champotón,4_4_4,-90.46348333333334,19.377470833333334,Arellano,7.49,0.27424749163879597,0.7909698996655519,140,0.1564104321066856,0.5132191362979858,Golfo de México y Caribe
Campeche,Champotón,4_4_5,-90.56864138888889,19.296993055555557,Canasayab,7.88,0.33760683760683763,0.8162393162393162,141,0.03285178350268042,0.501191367648459,Golfo de México y Caribe
Campeche,Champotón,4_4_14,-90.44508777777779,19.513710833333334,Hool,7.35,0.27682227682227684,0.7895167895167895,142,0.09267163611577328,0.5070145079628615,Golfo de México y Caribe
Campeche,Champotón,4_4_16,-90.67524305555555,19.48297583333333,La Joya,7.37,0.26677852348993286,0.8582214765100671,143,0.2687659243551495,0.5241563380441726,Golfo de México y Caribe
Campeche,Champotón,4_4_17,-90.70270944444445,19.478346666666663,Ciudad del Sol,8.6,0.23994252873563218,0.9123563218390804,144,0.9217908705758926,0.5877247977534199,Golfo de México y Caribe
Campeche,Champotón,4_4_19,-90.67368583333334,19.352898055555556,Moquel,7.77,0.2397163120567376,0.8992907801418439,145,0.6104154640284697,0.55741407976307,Golfo de México y Caribe
Campeche,Champotón,4_4_21,-90.66338416666667,19.481874444444443,La Noria,7.23,0.2874251497005988,0.8922155688622755,146,0.180692193122905,0.5155828348913735,Golfo de México y Caribe
