NOM_ENT,NOM_MUN,COM_ID,dec_lon,dec_lat,NOM_LOC,sst,prod,LOC,PC1,PCA_norm,region
Campeche,Carmen,4_3_101,-92.22438666666667,18.61777916666667,San Antonio Cárdenas,0.8618761301040649,0.6952584981918335,46,-0.5605916066208619,0.57968745943347455,Golfo de México y Caribe
Campeche,Carmen,4_3_118,-92.46523861111112,18.645004166666666,Nuevo Campechito,0.8550015687942505,0.7052332758903503,47,-0.5320949154683247,0.5860507254628896,Golfo de México y Caribe
Campeche,Carmen,4_3_199,-91.4834563888889,18.78302083333333,Isla Aguada,0.8676313161849976,0.6517692804336548,48,-0.8071348889751055,0.5246347347157992,Golfo de México y Caribe
Campeche,Carmen,4_3_262,-92.31144638888888,18.664831944444444,Colonia Emiliano Zapata,0.8585253357887268,0.7089607119560242,49,-0.4906773676130267,0.5952991983427252,Golfo de México y Caribe
Campeche,Carmen,4_3_364,-90.97648666666667,18.69601638888889,Independencia,0.8702055811882019,0.6183153986930847,50,-1.0061444409228382,0.4801962167608693,Golfo de México y Caribe
Campeche,Carmen,4_3_450,-91.09333444444444,19.021427222222222,Nohan,0.8613733649253845,0.7074828743934631,51,-0.4856601445516687,0.5964195363109982,Golfo de México y Caribe
Campeche,Carmen,4_3_611,-91.0104275,18.825222222222223,Checubul,0.8668266534805298,0.648815929889679,52,-0.8299150123863972,0.519547969214744,Golfo de México y Caribe
Campeche,Carmen,4_3_612,-91.05597055555555,18.7295125,La Cristalina,0.8694365620613098,0.6217086911201477,53,-0.9885234931614655,0.48413094650531036,Golfo de México y Caribe
Campeche,Carmen,4_3_613,-90.96762944444444,18.740636666666667,Nicolás Bravo,0.8690091371536255,0.6294759511947632,54,-0.9414579791018163,0.49464060129890064,Golfo de México y Caribe
Campeche,Carmen,4_3_614,-91.180515,18.97464472222222,Sabancuy,0.8622956871986389,0.7011094093322754,55,-0.5213933725575431,0.5884403630563209,Golfo de México y Caribe
Campeche,Carmen,4_3_733,-91.22076750000001,18.58006111111111,Bella Palizada,0.8742223381996155,0.573660671710968,56,-1.268853237703288,0.4215337582588161,Golfo de México y Caribe
Campeche,Carmen,4_3_756,-91.13769,18.465235,La Bretaña,0.8765473961830139,0.5469014644622803,57,-1.4266946360683501,0.38628802383738864,Golfo de México y Caribe
Campeche,Carmen,4_3_760,-91.10644666666666,18.50552111111111,Buena Vista (Las Arboleras),0.8758190870285034,0.557796835899353,58,-1.361324597858255,0.40088504990112606,Golfo de México y Caribe
Campeche,Carmen,4_3_811,-91.53605944444445,18.204699166666664,Centauro del Norte,0.8795119524002075,0.5187187194824219,59,-1.5903279982859306,0.34974895305529213,Golfo de México y Caribe
Campeche,Carmen,4_3_830,-91.12035527777778,18.487335277777778,La Nueva Esperanza,0.8761661648750305,0.5527679324150085,60,-1.3914418754017683,0.394159909495692,Golfo de México y Caribe
Campeche,Carmen,4_3_1138,-91.08146527777778,18.715274444444443,Los Manantiales,0.8698690533638,0.6168574094772339,61,-1.0170837675512565,0.47775348243965704,Golfo de México y Caribe
Campeche,Carmen,4_3_1167,-90.97578277777778,18.841536944444442,Mina de Oro,0.8664312958717346,0.6535009145736694,62,-0.8022210955493412,0.5257319770101541,Golfo de México y Caribe
Campeche,Carmen,4_3_1285,-91.24391222222222,18.55384861111111,Polboxal,0.8749285340309143,0.5669052600860596,63,-1.3080984654605887,0.41277036101848585,Golfo de México y Caribe
Campeche,Carmen,4_3_1340,-92.42929833333334,18.64925472222222,El Recuerdo,0.8558809161186218,0.7059676051139832,64,-0.5230004012214107,0.5880815160993058,Golfo de México y Caribe
Campeche,Carmen,4_3_1351,-92.42596305555556,18.518193333333333,Ribera de San Francisco,0.8583542704582214,0.6781927943229675,65,-0.6865291501808936,0.5515658052921593,Golfo de México y Caribe
Campeche,Carmen,4_3_1404,-91.67292416666668,18.712330555555553,San Benito,0.8694515228271484,0.6460304856300354,66,-0.8343115651888044,0.5185662259328895,Golfo de México y Caribe
Campeche,Carmen,4_3_1539,-91.68246083333334,18.34293361111111,Santa Cruz,0.8788780570030212,0.554572582244873,67,-1.3663097988420903,0.3997718624120789,Golfo de México y Caribe
Campeche,Carmen,4_3_1717,-91.96363027777778,18.599926944444444,Pinzón,0.868417501449585,0.6587927341461182,68,-0.7586543013990129,0.5354603731858139,Golfo de México y Caribe
Campeche,Carmen,4_3_1722,-92.43622,18.64663861111111,La Envidia,0.8557409644126892,0.7053549289703369,69,-0.5275899310890938,0.587056681344222,Golfo de México y Caribe
Campeche,Carmen,4_3_1776,-90.96668,18.863221388888892,Oxcabal,0.865888774394989,0.659093976020813,70,-0.7695155466454726,0.5330350743136046,Golfo de México y Caribe
Campeche,Carmen,4_3_1830,-91.74493111111111,18.673165555555556,El Fénix (Ecoparque),0.8701235055923462,0.6419597864151001,71,-0.8567155384486274,0.5135634541652815,Golfo de México y Caribe
Campeche,Carmen,4_3_1843,-91.68552333333334,18.704876388888888,Cocodrilos Maya,0.8696162700653076,0.6450048685073853,72,-0.8399792969891875,0.517300630392826,Golfo de México y Caribe
Campeche,Carmen,4_3_1847,-91.6205825,18.73300972222222,Ensenada Grande,0.8691468238830566,0.6470364332199097,73,-0.8294752569589889,0.5196461659056333,Golfo de México y Caribe
Campeche,Carmen,4_3_2044,-91.185185,18.400360555555554,San Manuel,0.8774269819259644,0.5324676036834717,74,-1.5137254521577095,0.36685418035818235,Golfo de México y Caribe
Campeche,Carmen,4_3_2221,-92.38026972222221,18.47571083333333,Ribera Media San Francisco,0.8607186675071716,0.6704225540161133,75,-0.7238316450241327,0.5432362172365551,Golfo de México y Caribe
Campeche,Carmen,4_3_2222,-92.35736694444444,18.444645833333333,Ribera Alta San Francisco,0.8621851801872253,0.6655356884002686,76,-0.7473955154634795,0.5379744422646605,Golfo de México y Caribe
Campeche,Carmen,4_3_2248,-91.57756888888889,18.3323875,Generalísimo Morelos,0.8790301084518433,0.5405706763267517,77,-1.454277276336665,0.38012886392364836,Golfo de México y Caribe
Campeche,Carmen,4_3_2249,-91.58277777777778,18.333888888888886,Valle de Solidaridad,0.8790162205696106,0.5414140820503235,78,-1.4490024317452328,0.3813067283718201,Golfo de México y Caribe
Campeche,Carmen,4_3_2250,-91.58341916666666,18.336092777777775,Murallas de Campeche,0.8789904713630676,0.5418830513954163,79,-1.4461604324386883,0.3819413423186167,Golfo de México y Caribe
Campeche,Carmen,4_3_2251,-91.61011111111111,18.323529166666667,Fernando Foglio Miramontes,0.8791604042053223,0.5426599979400635,80,-1.4403784513701865,0.3832324495394157,Golfo de México y Caribe
Campeche,Carmen,4_3_2268,-91.64308194444445,18.255119166666667,Beraca,0.8797519207000732,0.5369132161140442,81,-1.4738107544084007,0.3757670691880819,Golfo de México y Caribe
Campeche,Carmen,4_3_2724,-91.54809305555555,18.76991,Careyes (Huarixe),0.8679898977279663,0.6529438495635986,82,-0.7978803286852615,0.5267012633802788,Golfo de México y Caribe
Campeche,Carmen,4_3_2978,-91.81754527777777,18.241426944444445,San Fernando,0.8802685141563416,0.5640198588371277,83,-1.299416898127324,0.4147089412627022,Golfo de México y Caribe
Campeche,Carmen,4_3_3080,-91.80141305555556,18.217362499999997,El Zapote,0.8804736733436584,0.5586681962013245,84,-1.3322963256521365,0.40736701713841217,Golfo de México y Caribe
Campeche,Carmen,4_3_3140,-91.81083333333333,18.223702777777778,San Joaquín,0.880457878112793,0.5609663724899292,85,-1.317811684237125,0.4106014146398988,Golfo de México y Caribe
Campeche,Carmen,4_3_3155,-91.43635777777779,18.282495277777777,Juan de la Cabada Vera,0.8789588212966919,0.5180270075798035,86,-1.5975050054619695,0.34814633871274625,Golfo de México y Caribe
Campeche,Carmen,4_3_3191,-91.80814027777778,18.22189361111111,San José las Flores,0.8804639577865601,0.5602842569351196,87,-1.3221038045119973,0.4096429909761456,Golfo de México y Caribe
Campeche,Carmen,4_3_3194,-91.8042325,18.219829166666663,San Luis,0.8804659247398376,0.5593567490577698,88,-1.3279718380379681,0.40833266837779875,Golfo de México y Caribe
Campeche,Carmen,4_3_3217,-91.51147833333333,18.21173861111111,El Aguacatal,0.8793630599975586,0.5165181159973145,89,-1.6050259733646732,0.3464669184843618,Golfo de México y Caribe
Campeche,Carmen,4_3_3230,-91.10432999999999,18.50486111111111,Don Paco,0.8758154511451721,0.5577791333198547,90,-1.3614551473538035,0.40085589840540564,Golfo de México y Caribe
Campeche,Carmen,4_3_3257,-91.24860111111111,18.30386138888889,El Recuerdo,0.878075897693634,0.5158113837242126,91,-1.6160051024119968,0.34401529634600775,Golfo de México y Caribe
Campeche,Carmen,4_3_3260,-91.19323111111112,18.386310833333333,Las Gemelas [Quinta],0.87754887342453,0.5300537943840027,92,-1.528407106595983,0.36357579016043623,Golfo de México y Caribe
Campeche,Carmen,4_3_3304,-90.91732916666668,18.670242222222225,Enrique Rodríguez Cano,0.8702818751335144,0.6202614307403564,93,-0.9934264105347306,0.48303613281626395,Golfo de México y Caribe
Campeche,Carmen,4_3_3318,-91.25021444444444,18.301783888888888,La Estrella,0.8780855536460876,0.5154852867126465,94,-1.6180229384844345,0.34356471674489053,Golfo de México y Caribe
Campeche,Carmen,4_3_3333,-91.08939916666667,18.525034444444444,Mamantel (Pancho Villa),0.8753719329833984,0.5637751817703247,95,-1.3256957411947634,0.4088409172002496,Golfo de México y Caribe
Campeche,Carmen,4_3_3354,-91.30681694444444,18.38753638888889,Ignacio Zaragoza,0.8780531883239746,0.5291869044303894,96,-1.5313540733459745,0.3629177371496618,Golfo de México y Caribe
Campeche,Carmen,4_3_3395,-91.00171833333333,18.631106388888888,Licenciado Gustavo Díaz Ordaz (18 de Marzo),0.8721162676811218,0.5999704599380493,97,-1.1127540680457695,0.4563904557674722,Golfo de México y Caribe
Campeche,Carmen,4_3_3402,-91.09773861111111,18.541517222222225,Mamantel Pueblo (Mamantel Viejo),0.8750894665718079,0.5674648880958557,98,-1.303739166254211,0.4137437856313125,Golfo de México y Caribe
Campeche,Carmen,4_3_3407,-91.48493666666667,18.225160555555554,Mayalam [Rancho],0.8792024850845337,0.5150038003921509,99,-1.6154336814663341,0.3441428937387215,Golfo de México y Caribe
Campeche,Carmen,4_3_3420,-91.09376083333333,18.477594999999997,Nueva Chontalpa,0.8761232495307922,0.5523801445960999,100,-1.3941161597496632,0.3935627460337004,Golfo de México y Caribe
Campeche,Carmen,4_3_3431,-91.16450694444445,18.428787222222223,Ojo de Agua de Cuyoc,0.877091109752655,0.538030743598938,101,-1.4801659272986796,0.37434796914073587,Golfo de México y Caribe
Campeche,Carmen,4_3_3452,-91.03307944444444,18.59779,Pital Nuevo,0.8732024431228638,0.5883906483650208,102,-1.1806544001447543,0.4412284190833289,Golfo de México y Caribe
Campeche,Carmen,4_3_3453,-91.12468638888888,18.550441111111112,Pital Viejo,0.8749661445617676,0.5680879354476929,103,-1.3004134691420497,0.41448640853249996,Golfo de México y Caribe
Campeche,Carmen,4_3_3461,-91.41725583333334,18.2370925,El Porvenir,0.878803014755249,0.5103864073753357,104,-1.646713206270473,0.3371582253596103,Golfo de México y Caribe
Campeche,Carmen,4_3_3474,-91.2378475,18.399716388888887,Puerta Blanca,0.8776196241378784,0.53154057264328,105,-1.5186275343620788,0.36575955316102843,Golfo de México y Caribe
Campeche,Carmen,4_3_3511,-91.09252027777778,18.466702777777776,San Antonio,0.8762643933296204,0.5501896739006042,106,-1.407285207243988,0.39062211857236334,Golfo de México y Caribe
Campeche,Carmen,4_3_3514,-91.4141838888889,18.241468055555558,San Carlos,0.878790020942688,0.5107297897338867,107,-1.6446026829748663,0.3376295018709546,Golfo de México y Caribe
Campeche,Carmen,4_3_3531,-91.04972083333332,18.632291944444447,San Isidro,0.872340977191925,0.5957210063934326,108,-1.1385496502037684,0.4506303431011858,Golfo de México y Caribe
Campeche,Carmen,4_3_3533,-91.16236944444445,18.431961666666666,San Jorge de Coyoc,0.8770483136177063,0.5387325286865234,109,-1.4759345756431042,0.37529282326798546,Golfo de México y Caribe
Campeche,Carmen,4_3_3580,-91.18817361111111,18.395142222222223,Kilómetro 59,0.8774760961532593,0.5315579175949097,110,-1.5192424437711058,0.36562224486327954,Golfo de México y Caribe
Campeche,Carmen,4_3_3604,-91.12548361111111,18.479241944444443,Santa Lucía,0.8763042092323303,0.5506429076194763,111,-1.4042118200670788,0.3913084010643686,Golfo de México y Caribe
Campeche,Carmen,4_3_3644,-91.25654805555556,18.298106944444445,La Victoria,0.8781106472015381,0.5148214101791382,112,-1.622103449176185,0.3426535451661099,Golfo de México y Caribe
Campeche,Carmen,4_3_3771,-91.71143944444445,18.691964444444444,Bahamita Beach,0.8698330521583557,0.6439328789710999,113,-0.8456781269418221,0.5160280906845875,Golfo de México y Caribe
Campeche,Carmen,4_3_3781,-90.91179555555556,18.897827499999998,El Arca,0.8649283051490784,0.6680328845977783,114,-0.7177167826846482,0.5446016563182756,Golfo de México y Caribe
Campeche,Carmen,4_3_3804,-91.80188916666667,18.209982222222223,Los Coquitos,0.8805078864097595,0.5584061741828918,115,-1.3337840784356156,0.4070348042966964,Golfo de México y Caribe
Campeche,Carmen,4_3_3848,-92.31906333333333,18.630900833333335,La Flor,0.8592080473899841,0.7005019783973694,116,-0.5408357859060526,0.5840989029293123,Golfo de México y Caribe
Campeche,Carmen,4_3_3884,-91.63012722222221,18.735503055555558,Las Gaviotas [Fraccionamiento],0.8689752817153931,0.6491761803627014,117,-0.8167811785777704,0.5224807335158013,Golfo de México y Caribe
Campeche,Carmen,4_3_3885,-92.30367138888889,18.65972722222222,El Limonal,0.8588494658470154,0.7075297236442566,118,-0.49810918992303266,0.5936396841840892,Golfo de México y Caribe
Campeche,Carmen,4_3_3904,-91.27056222222222,18.289503055555556,El Pedacito,0.8781622052192688,0.5133269429206848,119,-1.6313140779784931,0.3405968263332618,Golfo de México y Caribe
Campeche,Carmen,4_3_3922,-91.02166666666666,18.611685833333336,El Amanecer,0.87276458740234375,0.5929997563362122,120,-1.1536559624029885,0.44725712749757435,Golfo de México y Caribe
Campeche,Carmen,4_3_3932,-92.31640777777777,18.67188,El Regalo,0.8582250475883484,0.7108524441719055,121,-0.4802052338017954,0.5976376092473387,Golfo de México y Caribe
Campeche,Carmen,4_3_3941,-91.09176444444444,18.46610361111111,El Sacrificio,0.8762677311897278,0.5501272082328796,122,-1.407664219180516,0.39053748580684183,Golfo de México y Caribe
Campeche,Carmen,4_3_3982,-92.31147583333333,18.671741944444445,San Víctor,0.8583440184593201,0.7107524275779724,123,-0.48023826165345296,0.5976302341803404,Golfo de México y Caribe
Campeche,Carmen,4_3_4012,-91.78622916666666,18.185142777777777,Tumbo de la Montaña 2,0.8806378841400146,0.5542629957199097,124,-1.3593844594767508,0.40131827973083883,Golfo de México y Caribe
Campeche,Carmen,4_3_4098,-91.44533416666667,18.23128722222222,Los Tamarindos,0.878955066204071,0.5118395686149597,125,-1.636736100782025,0.3393860972232839,Golfo de México y Caribe
Campeche,Carmen,4_3_4184,-91.18479583333334,18.395290555555555,Las Golondrinas,0.8774634003639221,0.5317069292068481,126,-1.5183622160747339,0.3658187983146432,Golfo de México y Caribe
Campeche,Carmen,4_3_4225,-91.31921055555556,18.276931944444442,Cerrito la Bonita,0.8783454298973083,0.5113386511802673,127,-1.6429893285527988,0.33798976135976316,Golfo de México y Caribe
Campeche,Carmen,4_3_4519,-91.68323000000001,18.7089775,Punta del Este [Fraccionamiento],0.8694804906845093,0.6461833715438843,128,-0.8331963789336416,0.5188152452585355,Golfo de México y Caribe
Campeche,Carmen,4_3_4564,-91.93530638888889,18.634301666666666,La Antorcha,0.8679086565971375,0.6635510325431824,129,-0.731068890051122,0.5416201518772374,Golfo de México y Caribe
Campeche,Carmen,4_3_4615,-92.31588972222222,18.62817777777778,Ninguno [Rancho],0.8593584299087524,0.6998149156570435,130,-0.5444305143337743,0.5832962057611867,Golfo de México y Caribe
Campeche,Carmen,4_3_4634,-91.76782305555555,18.248491666666666,Río Verde 9 [Campo Menonita],0.8800666928291321,0.5557374954223633,131,-1.3529245735139337,0.4027607620415414,Golfo de México y Caribe
Campeche,Carmen,4_3_4638,-91.56555388888889,18.762056944444446,Villa Vista Delfín,0.8682520985603333,0.6517802476882935,132,-0.8039303712962897,0.5253502984413252,Golfo de México y Caribe
Campeche,Carmen,4_3_4642,-92.4351463888889,18.647703888888888,San Juanito,0.8557511568069458,0.7056087255477905,133,-0.5259300539383691,0.5874273292847029,Golfo de México y Caribe
Campeche,Carmen,4_3_4644,-91.74787888888889,18.252304166666665,Río Verde 10 [Campo Menonita],0.8799750804901123,0.552641749382019,134,-1.3730061340534174,0.39827658135843913,Golfo de México y Caribe
Campeche,Carmen,4_3_4645,-91.75734777777778,18.241966666666666,Río Verde 2 [Campo Menonita],0.8801047205924988,0.5530994534492493,135,-1.3694507952621424,0.3990704828830927,Golfo de México y Caribe
Campeche,Carmen,4_3_4649,-91.73490444444444,18.249867222222225,Río Verde 3 [Campo Menonita],0.8799623847007751,0.5500880479812622,136,-1.3892540169145309,0.39464845483292027,Golfo de México y Caribe
Campeche,Carmen,4_3_4654,-91.72571305555556,18.238670000000003,Río Verde 4 [Campo Menonita],0.8800459504127502,0.5472087264060974,137,-1.407079347132251,0.3906680868094761,Golfo de México y Caribe
Campeche,Champotón,4_4_1,-90.72389111111112,19.356218611111114,Champotón,0.8604698777198792,0.6787409782409668,138,-0.672371070600032,0.5547272820529666,Golfo de México y Caribe
Campeche,Champotón,4_4_3,-90.56472944444444,19.193471944444443,López Mateos (La Desconfianza),0.86606365442276,0.6587626338005066,139,-0.7707322252179307,0.53276339191415,Golfo de México y Caribe
Campeche,Champotón,4_4_4,-90.46348333333334,19.377470833333334,Arellano,0.8645375967025757,0.6176879405975342,140,-1.0387447766630984,0.47291661339031965,Golfo de México y Caribe
Campeche,Champotón,4_4_5,-90.56864138888889,19.296993055555557,Canasayab,0.8639656901359558,0.6511751413345337,141,-0.829411956178544,0.5196603008697134,Golfo de México y Caribe
Campeche,Champotón,4_4_14,-90.44508777777779,19.513710833333334,Hool,0.8617631793022156,0.5713846683502197,142,-1.3461971464737306,0.4042629858513566,Golfo de México y Caribe
Campeche,Champotón,4_4_16,-90.67524305555555,19.48297583333333,La Joya,0.8593500852584839,0.6484312415122986,143,-0.8701103565484082,0.5105724124850989,Golfo de México y Caribe
Campeche,Champotón,4_4_17,-90.70270944444445,19.478346666666663,Ciudad del Sol,0.859094500541687,0.6581247448921204,144,-0.8099697025684218,0.5240017253273929,Golfo de México y Caribe
Campeche,Champotón,4_4_19,-90.67368583333334,19.352898055555556,Moquel,0.861194372177124,0.6668593287467957,145,-0.7440107890282615,0.5387302463202541,Golfo de México y Caribe
Campeche,Champotón,4_4_21,-90.66338416666667,19.481874444444443,La Noria,0.8595027923583984,0.6446787714958191,146,-0.8931199863484385,0.505434398570704,Golfo de México y Caribe
Campeche,Champotón,4_4_24,-90.73243805555556,19.13168027777778,San Pablo Pixtún,0.8634865283966064,0.6806630492210388,147,-0.644955790346824,0.5608490707402333,Golfo de México y Caribe
Campeche,Champotón,4_4_30,-90.4993586111111,19.449863333333333,San Antonio Teop,0.862224817276001,0.6038295030593872,148,-1.1382506872828333,0.4506971010482282,Golfo de México y Caribe
Campeche,Champotón,4_4_33,-90.46925027777777,19.300733333333334,San Juan Carpizo,0.8663744926452637,0.6357423067092896,149,-0.915050945869467,0.5005372500222764,Golfo de México y Caribe
